property_id,price,listed_date,updated_date,land_area,floor_area,bedrooms,bathrooms,location_id
property_330,3500000.0,date_106,date_97,1225.0,596.0,8.0,7.0,location_6
property_331,2572500.0,date_106,date_100,735.0,,9.0,7.0,location_8
property_332,65000.0,date_106,date_100,,49.0,1.0,1.0,location_19
property_333,60000.0,date_107,date_100,,36.0,1.0,1.0,location_13
property_334,62000.0,date_107,date_100,,40.0,1.0,1.0,location_13
property_335,63000.0,date_108,date_103,,32.0,1.0,1.0,location_41
property_336,1990000.0,date_109,date_28,537.0,588.0,7.0,9.0,location_4
property_337,225000.0,date_109,date_104,117.0,226.0,5.0,6.0,location_3
property_338,185000.0,date_109,date_100,160.0,,3.0,3.0,location_3
property_339,533000.0,date_109,date_104,124.0,,4.0,5.0,location_20
property_340,500000.0,date_109,date_106,300.0,,,,location_83
property_341,790000.0,date_110,date_69,400.0,338.0,5.0,6.0,location_3
property_342,430000.0,date_110,date_105,276.0,336.0,4.0,6.0,location_3
property_343,240000.0,date_110,date_100,117.0,226.0,5.0,6.0,location_3
property_344,250000.0,date_110,date_100,145.0,226.0,5.0,6.0,location_3
property_345,95000.0,date_111,date_110,,,,,location_28
property_346,1056000.0,date_110,date_106,528.0,,12.0,8.0,location_82
property_347,750000.0,date_110,date_32,156.0,,6.0,7.0,location_20
property_348,130000.0,date_112,date_107,71.0,126.0,4.0,5.0,location_38
property_349,70000.0,date_112,date_312,71.0,121.0,3.0,3.0,location_38
property_350,720000.0,date_113,date_107,315.0,337.0,5.0,6.0,location_38
property_351,680000.0,date_113,date_113,392.0,242.0,5.0,5.0,location_12
property_352,115000.0,date_114,date_105,66.0,114.0,3.0,4.0,location_6
property_353,120000.0,date_114,date_114,400.0,,,,location_84
property_354,450000.0,date_114,date_114,,,,,location_32
property_355,58888.0,date_114,date_114,46.0,32.0,1.0,1.0,location_13
property_356,58888.0,date_114,date_114,46.0,32.0,1.0,1.0,location_13
property_357,150000.0,date_115,date_112,,52.0,1.0,1.0,location_10
property_358,295000.0,date_115,date_111,154.0,324.0,4.0,5.0,location_21
property_359,100000.0,date_115,date_112,,30.0,1.0,1.0,location_10
property_360,680000.0,date_115,date_114,,260.0,3.0,3.0,location_1
property_361,140000.0,date_115,date_114,,88.0,2.0,2.0,location_28
property_362,230000.0,date_115,date_111,103.0,189.0,4.0,5.0,location_6
property_363,150000.0,date_115,date_111,79.0,151.0,4.0,5.0,location_38
property_364,980000.0,date_116,date_110,427.0,450.0,5.0,6.0,location_6
property_365,1850000.0,date_116,date_115,358.0,288.0,4.0,5.0,location_10
property_366,300000.0,date_117,date_111,180.0,,10.0,8.0,location_12
property_367,79000.0,date_117,date_67,,52.0,2.0,1.0,location_12
property_368,100000.0,date_117,date_111,200.0,,4.0,4.0,location_54
property_369,65000.0,date_117,date_111,,31.0,1.0,1.0,location_37
property_370,250000.0,date_117,date_112,99.0,243.0,4.0,5.0,location_21
property_371,120000.0,date_117,date_112,96.0,,3.0,3.0,location_3
property_372,290000.0,date_117,date_112,210.0,262.0,4.0,5.0,location_3
property_373,3282500.0,date_117,date_117,10100.0,,,,location_77
property_374,1300000.0,date_117,date_117,375.0,504.0,5.0,7.0,location_85
property_375,75000.0,date_117,date_117,,61.0,1.0,1.0,location_74
property_376,150000.0,date_118,date_117,71.0,126.0,4.0,5.0,location_6
property_377,125000.0,date_119,date_112,,58.0,2.0,1.0,location_8
property_378,230000.0,date_119,date_112,168.0,225.0,4.0,5.0,location_3
property_379,126000.0,date_119,date_112,71.0,126.0,4.0,5.0,location_38
property_380,225000.0,date_119,date_100,168.0,225.0,4.0,5.0,location_21
property_381,1200.0,date_120,date_111,,108.0,3.0,2.0,location_1
property_382,260000.0,date_120,date_113,105.0,243.0,5.0,,location_21
property_383,185000.0,date_120,date_114,220.0,162.0,5.0,,location_38
property_384,350000.0,date_120,date_114,,134.0,2.0,2.0,location_19
property_385,550000.0,date_120,date_115,68.0,204.0,4.0,5.0,location_41
property_386,75000.0,date_120,date_115,,50.0,2.0,1.0,location_31
property_387,56000.0,date_120,date_119,67.0,84.0,,,location_86
property_388,210000.0,date_121,date_114,144.0,,5.0,3.0,location_12
property_389,680000.0,date_121,date_113,1456.0,,,,location_58
property_390,100000.0,date_121,date_114,,33.0,1.0,1.0,location_1
property_391,257000.0,date_121,date_89,193.0,216.0,4.0,5.0,location_45
property_392,175000.0,date_122,date_115,90.0,192.0,4.0,5.0,location_28
property_393,280000.0,date_122,date_116,169.0,216.0,4.0,5.0,location_6
property_394,375000.0,date_122,date_122,253.0,270.0,4.0,5.0,location_26
property_395,395000.0,date_123,date_20,184.0,253.0,5.0,6.0,location_9
property_396,400000.0,date_123,date_119,184.0,253.0,5.0,6.0,location_9
property_397,120000.0,date_123,date_123,,56.0,2.0,2.0,location_8
property_398,180000.0,date_124,date_304,100.0,180.0,4.0,5.0,location_38
property_399,700000.0,date_124,date_119,122.0,128.0,4.0,2.0,location_20
property_400,295000.0,date_124,date_122,,108.0,3.0,2.0,location_1
property_401,320000.0,date_124,date_123,99.0,189.0,4.0,5.0,location_38
property_402,170000.0,date_124,date_123,73.0,126.0,2.0,3.0,location_38
property_403,133000.0,date_124,date_124,,58.0,1.0,1.0,location_1
property_404,215000.0,date_124,date_124,,55.0,1.0,1.0,location_10
property_405,6200000.0,date_124,date_123,1890.0,1039.0,9.0,11.0,location_6
property_406,550000.0,date_124,date_119,100.0,,4.0,5.0,location_1
property_407,720000.0,date_124,date_121,640.0,,,,location_77
property_408,43000.0,date_124,date_124,,45.0,1.0,1.0,location_87
property_409,55000.0,date_124,date_304,,,3.0,3.0,location_54
property_410,60000.0,date_124,date_30,,25.0,1.0,1.0,location_10
property_411,260000.0,date_125,date_109,,108.0,2.0,2.0,location_1
property_412,260000.0,date_125,date_109,,108.0,2.0,2.0,location_1
property_413,130000.0,date_125,date_124,,43.0,1.0,1.0,location_1
property_414,58000.0,date_125,date_124,73.0,,2.0,3.0,location_88
property_415,180000.0,date_125,date_121,100.0,180.0,4.0,5.0,location_38
property_416,50000.0,date_125,date_124,80.0,,2.0,3.0,location_89
property_417,950000.0,date_125,date_125,425.0,,4.0,5.0,location_90
property_418,209000.0,date_125,date_114,160.0,225.0,4.0,5.0,location_19
property_419,3800000.0,date_126,date_126,85663.0,,,,location_91
property_420,48000.0,date_126,date_304,,40.0,,1.0,location_92
property_421,60000.0,date_127,date_126,200.0,,3.0,3.0,location_54
property_422,50000.0,date_127,date_126,,50.0,1.0,1.0,location_68
property_423,500000.0,date_128,date_126,300.0,,10.0,12.0,location_12
property_424,85000.0,date_128,date_128,,45.0,1.0,1.0,location_1
property_425,365000.0,date_128,date_128,184.0,,4.0,5.0,location_3
property_426,1650000.0,date_129,date_123,300.0,600.0,6.0,8.0,location_1
property_427,105300.0,date_128,date_107,,70.0,1.0,1.0,location_1
property_428,65250.0,date_128,date_113,,43.0,,1.0,location_1
property_429,160000.0,date_130,date_128,80.0,,,,location_12
property_430,110000.0,date_130,date_115,,61.0,1.0,1.0,location_1
property_431,506000.0,date_130,date_116,920.0,,,,location_15
property_432,220000.0,date_130,date_116,,126.0,2.0,2.0,location_1
property_433,50000.0,date_131,date_116,,43.0,1.0,1.0,location_93
property_434,168000.0,date_131,date_125,216.0,103.0,4.0,5.0,location_94
property_435,210000.0,date_131,date_131,64.0,192.0,4.0,5.0,location_25
property_436,160000.0,date_132,date_132,64.0,56.0,1.0,1.0,location_95
property_437,180000.0,date_132,date_132,120.0,,4.0,4.0,location_47
property_438,200000.0,date_132,date_100,105.0,,4.0,5.0,location_12
property_439,56000.0,date_132,date_132,,40.0,1.0,1.0,location_96
property_440,173052.0,date_132,date_132,,108.0,3.0,2.0,location_1
property_441,600000.0,date_132,date_104,551.0,336.0,7.0,7.0,location_9
property_442,407750.0,date_133,date_133,1631.0,,,,location_89
property_443,119000.0,date_133,date_133,,70.0,1.0,1.0,location_1
property_444,106854.0,date_133,date_133,,70.0,1.0,1.0,location_1
property_445,104425.0,date_133,date_133,,70.0,1.0,1.0,location_1
property_446,227718.0,date_133,date_104,,91.0,2.0,2.0,location_10
property_447,208000.0,date_133,date_104,107.0,201.0,4.0,5.0,location_3
property_448,58888.0,date_133,date_132,46.0,32.0,1.0,1.0,location_13
property_449,220000.0,date_134,date_134,,65.0,2.0,2.0,location_10
property_450,829750.0,date_134,date_134,3319.0,,,,location_89
property_451,796000.0,date_134,date_134,7960.0,,,,location_66
property_452,385000.0,date_134,date_134,122.0,,5.0,5.0,location_8
property_453,410000.0,date_135,date_58,180.0,,2.0,6.0,location_4
property_454,1680000.0,date_135,date_58,520.0,,8.0,9.0,location_4
property_455,235000.0,date_136,date_121,90.0,,4.0,5.0,location_28
property_456,225000.0,date_136,date_121,90.0,,4.0,5.0,location_28
property_457,225000.0,date_136,date_121,90.0,,4.0,5.0,location_28
property_458,430000.0,date_137,date_136,176.0,,4.0,5.0,location_38
property_459,760000.0,date_137,date_100,270.0,,6.0,8.0,location_9
property_460,295000.0,date_137,date_100,187.0,,5.0,6.0,location_38
property_461,120000.0,date_137,date_137,80.0,,3.0,4.0,location_38
property_462,295000.0,date_138,date_137,112.0,,4.0,5.0,location_3
property_463,145000.0,date_138,date_137,118.0,,2.0,3.0,location_38
property_464,990000.0,date_138,date_137,543.0,,5.0,6.0,location_6
property_465,358000.0,date_138,date_130,192.0,,5.0,6.0,location_6
property_466,187000.0,date_139,date_305,100.0,,4.0,5.0,location_6
property_467,1700000.0,date_139,date_138,500.0,,8.0,9.0,location_38
property_468,310000.0,date_139,date_138,196.0,,5.0,6.0,location_6
property_469,285000.0,date_140,date_139,177.0,,4.0,5.0,location_6
property_470,130000.0,date_140,date_139,71.0,,4.0,5.0,location_6
property_471,400000.0,date_141,date_123,443.0,,,,location_12
property_472,99000.0,date_142,date_141,,56.0,1.0,1.0,location_8
property_473,3557520.0,date_142,date_142,44469.0,,,,location_97
property_474,350000.0,date_142,date_142,154.0,,4.0,5.0,location_28
property_475,950000.0,date_142,date_142,,,12.0,12.0,location_32
property_476,510000.0,date_143,date_142,988.0,,6.0,6.0,location_57
property_477,1000000.0,date_143,date_142,705.0,,5.0,5.0,location_12
property_478,275000.0,date_144,date_143,,195.0,3.0,3.0,location_1
property_479,2484640.0,date_144,date_143,31058.0,,,,location_97
property_480,220000.0,date_144,date_143,100.0,,4.0,6.0,location_25
property_481,1100000.0,date_145,date_145,,,6.0,9.0,location_98
property_482,430000.0,date_145,date_126,,206.0,3.0,3.0,location_37
property_483,63000.0,date_145,date_145,,54.0,2.0,1.0,location_99
property_484,54000.0,date_146,date_146,,28.0,1.0,1.0,location_31
property_485,95000.0,date_147,date_146,88.0,,3.0,4.0,location_100
property_486,950000.0,date_148,date_148,1049.0,,5.0,6.0,location_101
property_487,310000.0,date_148,date_130,169.0,,4.0,5.0,location_6
property_488,58000.0,date_148,date_147,55.0,43.0,1.0,1.0,location_102
property_489,8550000.0,date_148,date_148,,,,,location_15
property_490,75000.0,date_149,date_148,,43.0,2.0,1.0,location_31
property_491,125000.0,date_150,date_63,,,2.0,3.0,location_65
property_492,1000000.0,date_150,date_149,4800.0,,6.0,6.0,location_103
property_493,5184000.0,date_151,date_150,648.0,,,,location_10
property_494,390000.0,date_151,date_151,,103.0,2.0,2.0,location_10
property_495,120000.0,date_151,date_126,,120.0,1.0,1.0,location_10
property_496,2200000.0,date_151,date_126,644.0,,8.0,9.0,location_28
property_497,140000.0,date_151,date_313,246.0,,3.0,3.0,location_32
property_498,520000.0,date_151,date_128,99.0,,4.0,5.0,location_3
property_499,190000.0,date_151,date_313,305.0,210.0,4.0,4.0,location_32
property_500,130000.0,date_151,date_151,216.0,,6.0,4.0,location_33
property_501,310000.0,date_152,date_148,96.0,,4.0,5.0,location_38
property_502,50000.0,date_152,date_148,,62.0,2.0,1.0,location_23
property_503,3500000.0,date_153,date_146,34972.0,,,,location_32
property_504,320000.0,date_153,date_147,169.0,,4.0,5.0,location_3
property_505,5220000.0,date_154,date_145,2600.0,,,,location_38
property_506,139900.0,date_154,date_145,,88.0,2.0,1.0,location_28
property_507,128000.0,date_155,date_147,75.0,,3.0,3.0,location_104
property_508,49500.0,date_155,date_148,,28.0,1.0,1.0,location_31
property_509,240000.0,date_155,date_147,113.0,,5.0,6.0,location_3
property_510,248000.0,date_155,date_147,109.0,,5.0,6.0,location_3
property_511,165000.0,date_129,date_147,104.0,,6.0,4.0,location_26
property_512,27015000.0,date_129,date_314,10806.0,,,,location_105
property_513,920250.0,date_129,date_126,3681.0,,,,location_106
property_514,200000.0,date_129,date_26,77.0,,6.0,4.0,location_28
property_515,300000.0,date_129,date_149,80.0,192.0,4.0,5.0,location_5
property_516,10000000.0,date_156,date_154,6300.0,5400.0,20.0,25.0,location_107
property_517,1138000.0,date_156,date_156,391.0,,7.0,8.0,location_108
property_518,175000.0,date_156,date_156,100.0,195.0,4.0,5.0,location_3
property_519,400000.0,date_156,date_154,,151.0,2.0,2.0,location_1
property_520,800000.0,date_156,date_154,,198.0,3.0,3.0,location_39
property_521,1600000.0,date_98,date_156,777.0,,5.0,6.0,location_16
property_522,179000.0,date_157,date_98,107.0,,4.0,5.0,location_109
property_523,340000.0,date_157,date_61,216.0,405.0,8.0,10.0,location_38
property_524,370000.0,date_158,date_314,129.0,,3.0,2.0,location_40
property_525,14950000.0,date_159,date_143,11500.0,,5.0,5.0,location_25
property_526,300000.0,date_160,date_133,106.0,,3.0,3.0,location_13
property_527,270000.0,date_160,date_142,71.0,,4.0,6.0,location_110
property_528,305000.0,date_160,date_160,69.0,,4.0,6.0,location_110
property_529,350000.0,date_160,date_142,75.0,,4.0,6.0,location_16
property_530,145000.0,date_161,date_142,79.0,,4.0,5.0,location_6
property_531,350000.0,date_161,date_133,84.0,,5.0,6.0,location_19
property_532,810000.0,date_161,date_136,400.0,,5.0,7.0,location_28
property_533,73000.0,date_162,date_159,,43.0,2.0,1.0,location_13
property_534,80000.0,date_162,date_133,117.0,,,,location_72
property_535,340000.0,date_163,date_127,92.0,,5.0,6.0,location_19
property_536,105000.0,date_164,date_147,80.0,,6.0,6.0,location_108
property_537,250000.0,date_164,date_138,90.0,,6.0,3.0,location_78
property_538,230000.0,date_164,date_164,69.0,,5.0,6.0,location_25
property_539,380000.0,date_164,date_127,84.0,,5.0,6.0,location_19
property_540,400000.0,date_164,date_127,84.0,,5.0,6.0,location_19
property_541,210000.0,date_164,date_106,1487.0,,,,location_111
property_542,350000.0,date_164,date_147,113.0,,5.0,6.0,location_3
property_543,185000.0,date_164,date_164,86.0,,4.0,5.0,location_25
property_544,950000.0,date_165,date_149,541.0,,4.0,4.0,location_40
property_545,260000.0,date_166,date_315,64.0,,4.0,2.0,location_8
property_546,150000.0,date_167,date_167,,45.0,1.0,1.0,location_1
property_547,155000.0,date_167,date_167,62.0,,4.0,5.0,location_25
property_548,100000.0,date_167,date_167,60.0,,4.0,5.0,location_25
property_549,450000.0,date_167,date_167,96.0,96.0,2.0,1.0,location_76
property_550,190000.0,date_167,date_154,135.0,,,,location_4
property_551,370000.0,date_167,date_167,92.0,,5.0,6.0,location_19
property_552,30999.0,date_168,date_44,63.0,,2.0,3.0,location_112
property_553,40999.0,date_168,date_44,83.0,,3.0,3.0,location_112
property_554,99900.0,date_168,date_168,83.0,,2.0,3.0,location_113
property_555,165000.0,date_169,date_169,,130.0,3.0,2.0,location_74
property_556,700000.0,date_169,date_169,253.0,,5.0,6.0,location_4
property_557,100000.0,date_169,date_169,126.0,,,,location_114
property_558,76405.0,date_170,date_170,,35.0,1.0,1.0,location_12
property_559,73000.0,date_170,date_170,,35.0,1.0,1.0,location_23
property_560,1200000.0,date_170,date_62,125.0,,7.0,4.0,location_8
property_561,479400.0,date_170,date_170,2397.0,,,,location_106
property_562,350000.0,date_170,date_170,160.0,,4.0,5.0,location_19
property_563,220000.0,date_170,date_170,140.0,,4.0,5.0,location_19
property_564,350000.0,date_170,date_170,144.0,,4.0,5.0,location_19
property_565,220000.0,date_171,date_170,600.0,,,,location_72
property_566,210000.0,date_171,date_170,600.0,,,,location_72
property_567,75000.0,date_172,date_133,84.0,,2.0,3.0,location_47
property_568,90000.0,date_172,date_133,79.0,,2.0,3.0,location_108
property_569,400000.0,date_173,date_173,92.0,,5.0,6.0,location_19
property_570,60000.0,date_174,date_174,,33.0,1.0,1.0,location_31
property_571,85000.0,date_174,date_174,101.0,,4.0,5.0,location_58
property_572,200000.0,date_174,date_174,161.0,,4.0,5.0,location_38
property_573,185000.0,date_174,date_174,102.0,,4.0,5.0,location_38
property_574,58000.0,date_175,date_175,72.0,,2.0,2.0,location_12
property_575,105000.0,date_175,date_175,142.0,,2.0,3.0,location_58
property_576,370000.0,date_175,date_175,94.0,,5.0,5.0,location_56
property_577,310000.0,date_176,date_176,176.0,,4.0,5.0,location_21
property_578,268000.0,date_176,date_175,176.0,,4.0,5.0,location_38
property_579,69984.0,date_176,date_159,,48.0,1.0,1.0,location_77
property_580,60000.0,date_176,date_176,,33.0,1.0,1.0,location_31
property_581,395000.0,date_176,date_176,1150.0,,,,location_67
property_582,500000.0,date_176,date_170,1000.0,,,,location_72
property_583,350000.0,date_177,date_176,,197.0,2.0,2.0,location_23
property_584,88000.0,date_177,date_159,,65.0,1.0,1.0,location_115
property_585,85000.0,date_177,date_176,,56.0,1.0,1.0,location_28
property_586,252700.0,date_177,date_159,,140.0,3.0,4.0,location_115
property_587,129000.0,date_177,date_177,71.0,,4.0,5.0,location_38
property_588,280000.0,date_178,date_178,72.0,,3.0,3.0,location_8
property_589,60000.0,date_178,date_178,,33.0,1.0,1.0,location_31
property_590,130000.0,date_179,date_178,71.0,,4.0,5.0,location_6
property_591,374000.0,date_179,date_170,600.0,,,,location_77
property_592,100000.0,date_179,date_170,280.0,,,,location_89
property_593,380000.0,date_179,date_175,176.0,,4.0,5.0,location_38
property_594,360000.0,date_179,date_178,239.0,402.0,8.0,10.0,location_6
property_595,425000.0,date_179,date_175,308.0,216.0,4.0,5.0,location_38
property_596,3022800.0,date_179,date_170,10076.0,,,,location_116
property_597,280000.0,date_180,date_123,196.0,,,,location_83
property_598,250000.0,date_180,date_178,132.0,,,,location_12
property_599,148000.0,date_180,date_179,210.0,,,,location_58
property_600,430000.0,date_180,date_169,176.0,,4.0,5.0,location_4
property_601,112000.0,date_181,date_180,84.0,,4.0,5.0,location_117
property_602,600000.0,date_181,date_170,143.0,,4.0,5.0,location_9
property_603,76000.0,date_182,date_180,,40.0,1.0,1.0,location_8
property_604,380000.0,date_182,date_170,203.0,,5.0,6.0,location_6
property_605,80000.0,date_182,date_127,,32.0,,1.0,location_1
property_606,110000.0,date_183,date_183,72.0,,2.0,3.0,location_108
property_607,340000.0,date_183,date_174,299.0,,4.0,5.0,location_3
property_608,65000.0,date_184,date_51,209.0,,,,location_106
property_609,170000.0,date_185,date_170,95.0,,4.0,5.0,location_6
property_610,110000.0,date_185,date_185,,55.0,1.0,1.0,location_23
property_611,340000.0,date_185,date_185,192.0,,4.0,5.0,location_6
property_612,570000.0,date_185,date_89,5191.0,,,,location_66
property_613,425000.0,date_185,date_185,100.0,,6.0,4.0,location_24
property_614,299000.0,date_185,date_116,171.0,,4.0,5.0,location_6
property_615,320000.0,date_185,date_185,99.0,,4.0,5.0,location_38
property_616,1750000.0,date_185,date_153,750.0,,7.0,9.0,location_6
property_617,490000.0,date_185,date_315,99.0,,4.0,5.0,location_4
property_618,670000.0,date_186,date_178,600.0,,6.0,7.0,location_48
property_619,100000.0,date_186,date_180,,69.0,1.0,1.0,location_38
property_620,75000.0,date_186,date_180,420.0,,,,location_105
property_621,650000.0,date_186,date_186,86.0,,3.0,4.0,location_40
property_622,58000.0,date_186,date_185,105.0,,,,location_89
property_623,75000.0,date_187,date_159,,84.0,2.0,2.0,location_13
property_624,225000.0,date_187,date_187,160.0,,4.0,5.0,location_18
property_625,950000.0,date_187,date_187,288.0,,,,location_78
property_626,810000.0,date_188,date_188,286.0,,,,location_78
property_627,560000.0,date_188,date_188,443.0,,4.0,5.0,location_48
property_628,280000.0,date_188,date_164,65.0,,4.0,5.0,location_6
property_629,330000.0,date_189,date_122,169.0,216.0,4.0,5.0,location_6
property_630,125000.0,date_189,date_180,200.0,,4.0,4.0,location_89
property_631,115000.0,date_189,date_180,200.0,,4.0,4.0,location_89
property_632,107000.0,date_189,date_180,200.0,,4.0,4.0,location_89
property_633,96700.0,date_190,date_190,77.0,,2.0,1.0,location_9
property_634,205000.0,date_190,date_122,160.0,216.0,4.0,5.0,location_48
property_635,125000.0,date_191,date_191,,42.0,1.0,1.0,location_55
property_636,470000.0,date_191,date_191,312.0,,5.0,5.0,location_105
property_637,667800.0,date_191,date_123,388.0,,5.0,6.0,location_38
property_638,980000.0,date_191,date_92,400.0,720.0,8.0,9.0,location_38
property_639,463000.0,date_191,date_123,192.0,270.0,5.0,6.0,location_38
property_640,125000.0,date_191,date_123,71.0,126.0,4.0,5.0,location_6
property_641,160000.0,date_191,date_187,,120.0,3.0,3.0,location_19
property_642,300000.0,date_191,date_159,,83.0,2.0,2.0,location_118
property_643,240000.0,date_192,date_88,90.0,,4.0,3.0,location_41
property_644,88000.0,date_192,date_192,60.0,,3.0,4.0,location_77
property_645,215000.0,date_192,date_192,,91.0,2.0,2.0,location_10
property_646,119000.0,date_193,date_190,76.0,,4.0,5.0,location_38
property_647,580000.0,date_193,date_190,198.0,,8.0,10.0,location_6
property_648,155000.0,date_193,date_73,88.0,,4.0,5.0,location_6
property_649,135000.0,date_193,date_122,80.0,,3.0,4.0,location_38
property_650,500000.0,date_193,date_122,2414.0,,,,location_119
